Name,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Unemployment Rate
ZCTA5 01503,1503,3098.0,47.6,97417.0,48547.0,2.8728211749515817,1.4202711426726922
ZCTA5 01504,1504,9201.0,41.6,80260.0,35249.0,3.9669601130311922,3.6083034452776874
ZCTA5 01505,1505,4524.0,42.7,97074.0,46148.0,4.067197170645446,1.6799292661361627
ZCTA5 01506,1506,3406.0,44.9,64219.0,37864.0,9.130945390487375,2.8479154433352907
ZCTA5 01507,1507,13379.0,43.1,93921.0,39167.0,4.619179310860304,5.030271320726512
ZCTA5 01510,1510,13855.0,38.9,68362.0,33410.0,5.961746661854926,2.4395525081198124
ZCTA5 01515,1515,2123.0,42.2,80234.0,36927.0,4.710315591144607,3.014601978332548
ZCTA5 01516,1516,8745.0,41.7,94531.0,37825.0,4.128073184676958,1.6009148084619782
ZCTA5 01518,1518,3490.0,42.6,58438.0,39866.0,3.524355300859599,1.4613180515759312
ZCTA5 01519,1519,6657.0,43.5,106250.0,49307.0,3.995793901156677,1.4120474688298033
ZCTA5 01520,1520,15061.0,41.8,99674.0,43270.0,3.545581302702344,2.6558661443463247
ZCTA5 01521,1521,2510.0,43.7,78348.0,34752.0,4.103585657370518,4.780876494023905
ZCTA5 01522,1522,3497.0,41.2,104508.0,44718.0,9.350872176150986,2.4020589076351158
ZCTA5 01523,1523,7735.0,38.4,104630.0,35322.0,4.305106658047834,2.3270846800258567
ZCTA5 01524,1524,6702.0,45.4,64135.0,34311.0,6.565204416592062,2.6559236048940615
ZCTA5 01525,1525,227.0,36.5,-666666666.0,25773.0,0.0,8.370044052863436
ZCTA5 01527,1527,13521.0,43.2,74713.0,37951.0,5.894534427926929,3.6092005029213814
ZCTA5 01529,1529,3237.0,41.8,90500.0,37644.0,4.386777880753784,2.5949953660797034
ZCTA5 01531,1531,1247.0,46.8,84432.0,37371.0,8.179631114675221,3.2076984763432237
ZCTA5 01532,1532,14918.0,43.7,111875.0,52500.0,3.660008043973723,2.453411985520847
ZCTA5 01534,1534,6262.0,44.3,89348.0,40700.0,8.415841584158416,3.257745129351645
ZCTA5 01535,1535,4760.0,44.4,73133.0,31764.0,6.260504201680672,2.7941176470588234
ZCTA5 01536,1536,7709.0,39.5,105283.0,44374.0,9.469451290699183,4.073161240108964
ZCTA5 01537,1537,2337.0,33.1,74883.0,28911.0,16.516902011125374,2.6957637997432604
ZCTA5 01540,1540,11386.0,39.7,68865.0,31306.0,9.845424205164237,2.1341998946074128
ZCTA5 01541,1541,3438.0,48.4,128006.0,59891.0,6.515415939499709,2.559627690517743
ZCTA5 01542,1542,2299.0,48.2,100000.0,39122.0,1.5224010439321445,2.3923444976076556
ZCTA5 01543,1543,8463.0,40.2,100962.0,37904.0,2.2450667611957935,2.292331324589389
ZCTA5 01545,1545,36269.0,41.7,101229.0,45803.0,3.862802944663487,2.4070142545975903
ZCTA5 01550,1550,16858.0,40.1,50202.0,25977.0,18.299916953375252,4.407403013406098
ZCTA5 01560,1560,4477.0,38.1,85390.0,45027.0,7.505025686843869,2.389993299084208
ZCTA5 01561,1561,243.0,59.6,-666666666.0,32123.0,7.407407407407407,7.407407407407407
ZCTA5 01562,1562,11856.0,45.1,65386.0,31155.0,12.086707152496626,2.555668016194332
ZCTA5 01564,1564,8000.0,44.7,102500.0,43640.0,5.9625,2.8625
ZCTA5 01566,1566,6006.0,42.0,95800.0,44937.0,4.312354312354312,1.9813519813519813
ZCTA5 01568,1568,7706.0,42.0,119115.0,48540.0,4.840384116273034,3.19231767453932
ZCTA5 01569,1569,13864.0,40.3,94809.0,35943.0,8.193883439122908,4.702827466820542
ZCTA5 01570,1570,16926.0,41.0,52107.0,28964.0,11.73933593288432,4.986411438024342
ZCTA5 01571,1571,11637.0,37.9,64281.0,30057.0,7.046489645097534,4.5716249892583996
ZCTA5 01581,1581,18836.0,38.0,107604.0,47993.0,5.001061796559779,1.9643236355914206
ZCTA5 01583,1583,7639.0,39.4,73463.0,28418.0,5.6290090325958895,1.8588820526246892
ZCTA5 01585,1585,4661.0,46.7,66317.0,35345.0,7.70220982621755,3.3254666380605022
ZCTA5 01588,1588,9864.0,38.1,66607.0,32926.0,8.363746958637469,2.5750202757502025
ZCTA5 01590,1590,9297.0,44.8,101315.0,43451.0,2.0866946326772076,2.2050123695815853
ZCTA5 01602,1602,24166.0,40.5,64808.0,34720.0,12.128610444426053,3.0580153935280974
ZCTA5 01603,1603,19981.0,37.0,42259.0,24635.0,22.601471397827936,4.148941494419699
ZCTA5 01604,1604,36772.0,34.0,50487.0,26882.0,19.631785053845316,3.7718916566953116
ZCTA5 01605,1605,28742.0,31.7,37703.0,21513.0,26.410827360656878,3.5870851019414096
ZCTA5 01606,1606,19375.0,41.9,65135.0,34908.0,8.572903225806451,3.798709677419355
ZCTA5 01607,1607,8698.0,36.2,43500.0,24723.0,16.544033111060013,3.2651184180271327
ZCTA5 01608,1608,3371.0,27.6,20578.0,14469.0,49.24354790863245,6.674577276772471
ZCTA5 01609,1609,20714.0,30.5,42903.0,29357.0,20.203726947957904,3.413150526214155
ZCTA5 01610,1610,23438.0,27.8,31003.0,16262.0,27.190886594419318,4.4500383991808174
ZCTA5 01611,1611,2451.0,40.6,81830.0,35915.0,5.426356589147287,1.9175846593227255
ZCTA5 01612,1612,4845.0,41.2,95595.0,40615.0,4.189886480908153,1.217750257997936
ZCTA5 01701,1701,32098.0,45.5,105940.0,49590.0,5.078198018568135,2.3615178515795376
ZCTA5 01702,1702,39226.0,34.4,52746.0,29266.0,15.974098812012441,3.433946871972671
ZCTA5 01718,1718,716.0,41.1,160750.0,54472.0,7.681564245810056,8.100558659217876
ZCTA5 01719,1719,5546.0,43.5,101077.0,55857.0,5.319148936170213,3.858636855391273
ZCTA5 01720,1720,22680.0,43.7,133075.0,59129.0,3.694885361552028,1.9929453262786596
ZCTA5 01721,1721,17478.0,41.7,120309.0,52647.0,3.175420528664607,2.059732234809475
ZCTA5 01730,1730,14031.0,43.4,125208.0,57969.0,2.4802223647637374,2.53723897085026
ZCTA5 01731,1731,2012.0,23.0,93276.0,27220.0,0.9940357852882704,1.540755467196819
ZCTA5 01740,1740,5167.0,42.7,151618.0,54618.0,1.393458486549255,1.838591058641378
ZCTA5 01741,1741,5160.0,50.0,170703.0,87286.0,1.6085271317829457,2.2674418604651163
ZCTA5 01742,1742,19383.0,46.6,137547.0,68083.0,5.613166176546458,1.5683846669762163
ZCTA5 01745,1745,501.0,35.0,123992.0,41878.0,0.0,5.9880239520958085
ZCTA5 01746,1746,14480.0,42.2,118933.0,53435.0,1.4433701657458564,2.638121546961326
ZCTA5 01747,1747,5955.0,44.4,101761.0,40122.0,4.198152812762385,2.7036104114189756
ZCTA5 01748,1748,16720.0,40.8,151357.0,60222.0,1.4952153110047848,2.3863636363636362
ZCTA5 01749,1749,19843.0,43.7,83765.0,39716.0,5.916444086075694,1.9251121302222447
ZCTA5 01752,1752,39771.0,39.5,75418.0,38866.0,6.41925020743758,2.8563526187423
ZCTA5 01754,1754,10560.0,43.6,95833.0,46986.0,8.030303030303031,1.5625
ZCTA5 01756,1756,5995.0,44.8,125816.0,50536.0,0.5337781484570475,3.019182652210175
ZCTA5 01757,1757,28694.0,39.7,75976.0,36016.0,7.820450268348783,3.094723635603262
ZCTA5 01760,1760,35715.0,40.4,106332.0,54666.0,3.4719305613887723,2.223155536889262
ZCTA5 01770,1770,4302.0,45.0,170872.0,75852.0,4.160855416085542,1.1622501162250116
ZCTA5 01772,1772,9520.0,43.2,143375.0,64905.0,4.758403361344538,1.995798319327731
ZCTA5 01773,1773,4791.0,53.7,153500.0,103262.0,3.4022124817365893,0.7305364224587769
ZCTA5 01775,1775,7061.0,44.1,144766.0,58780.0,4.390312986829061,1.9402350941792947
ZCTA5 01776,1776,18697.0,44.1,170945.0,75430.0,3.080708134994919,1.8505642616462534
ZCTA5 01778,1778,13850.0,44.5,166548.0,78360.0,2.9891696750902526,0.5415162454873647
ZCTA5 01801,1801,40375.0,40.0,84857.0,39344.0,5.813003095975232,2.939938080495356
ZCTA5 01803,1803,26103.0,42.2,99254.0,45962.0,3.988047350879209,2.708500938589434
ZCTA5 01810,1810,35375.0,42.3,143292.0,63468.0,4.274204946996466,2.275618374558304
ZCTA5 01821,1821,32348.0,40.7,99881.0,39431.0,3.966242116977866,2.7760603437615927
ZCTA5 01824,1824,25961.0,44.5,115533.0,51331.0,3.1816956203536075,2.1840452987173067
ZCTA5 01826,1826,30948.0,40.1,86644.0,36352.0,7.176554219981905,2.8143983456119943
ZCTA5 01827,1827,3337.0,45.5,138700.0,57005.0,2.0976925382079714,2.0077914294276296
ZCTA5 01830,1830,26524.0,39.0,61375.0,31807.0,12.995777409138894,3.856884331171769
ZCTA5 01832,1832,23372.0,36.8,64238.0,32479.0,13.678760910491187,3.2474756118432313
ZCTA5 01833,1833,8569.0,46.0,113417.0,48049.0,3.4076321624460264,2.5090442291982726
ZCTA5 01834,1834,6697.0,44.6,95031.0,38724.0,2.4189935792145736,1.6574585635359116
ZCTA5 01835,1835,13047.0,38.9,77697.0,35786.0,8.737640836974016,2.115428834214762
ZCTA5 01840,1840,5248.0,33.8,20596.0,18543.0,29.973323170731707,4.916158536585366
ZCTA5 01841,1841,48295.0,31.3,38199.0,16430.0,25.518169582772543,5.8121958794906305
ZCTA5 01843,1843,25942.0,31.1,46629.0,21004.0,19.60527330198134,5.034307300902012
ZCTA5 01844,1844,49587.0,39.1,73525.0,32504.0,9.349224595155988,3.8276161090608425
ZCTA5 01845,1845,30170.0,39.9,105661.0,51658.0,4.902220749088499,2.2804110043089163
ZCTA5 01850,1850,16890.0,29.4,46102.0,19486.0,24.801657785671996,4.079336885731202
ZCTA5 01851,1851,29849.0,34.3,52008.0,24920.0,19.88341317967101,4.874535160306878
ZCTA5 01852,1852,34756.0,36.9,50911.0,28059.0,20.028196570376338,4.511451260214064
ZCTA5 01854,1854,29561.0,30.0,40982.0,20041.0,22.63455228172254,4.005277223368628
ZCTA5 01860,1860,6752.0,46.9,84417.0,42351.0,5.346563981042654,4.309834123222749
ZCTA5 01862,1862,10676.0,40.6,93494.0,35060.0,4.645934807043837,3.2596478081678533
ZCTA5 01863,1863,9106.0,44.2,77055.0,44528.0,4.766088293432901,2.6466066329892377
ZCTA5 01864,1864,15598.0,44.3,124750.0,52597.0,3.3722272086164895,1.9746121297602257
ZCTA5 01867,1867,24894.0,42.5,113553.0,51120.0,3.0288422913151765,2.0607375271149673
ZCTA5 01876,1876,30433.0,44.4,94817.0,41265.0,5.326454835211777,2.691157624946604
ZCTA5 01879,1879,12305.0,40.8,101620.0,43685.0,6.989028850060951,2.8118650954896385
ZCTA5 01880,1880,26450.0,43.8,93337.0,44843.0,4.2041587901701325,2.7107750472589793
ZCTA5 01886,1886,24087.0,43.4,138006.0,51526.0,2.2916926142732597,1.7395275459791588
ZCTA5 01887,1887,23538.0,42.3,118549.0,46239.0,2.9059393321437677,2.9186846800917663
ZCTA5 01890,1890,22579.0,43.3,152196.0,74405.0,2.2631648877275343,1.4526772664865584
ZCTA5 01901,1901,1878.0,39.7,22057.0,18051.0,24.440894568690094,2.981895633652822
ZCTA5 01902,1902,48218.0,33.0,42851.0,22841.0,21.433904351072215,3.616906549421378
ZCTA5 01904,1904,17320.0,38.3,88395.0,35962.0,6.541570438799076,2.9907621247113165
ZCTA5 01905,1905,25590.0,33.6,57638.0,24696.0,19.148104728409535,3.1535756154747947
ZCTA5 01906,1906,28037.0,45.7,82188.0,36419.0,8.064343546028462,4.322859079074081
ZCTA5 01907,1907,14758.0,44.6,105029.0,51759.0,5.983195554953245,2.3309391516465645
ZCTA5 01908,1908,3488.0,51.8,81384.0,57969.0,4.730504587155964,1.43348623853211
ZCTA5 01913,1913,17218.0,43.5,78638.0,38491.0,4.849576025090022,2.828435358345917
ZCTA5 01915,1915,41431.0,40.9,77893.0,43766.0,7.658516569718327,3.024305471748208
ZCTA5 01921,1921,8228.0,45.9,155034.0,64217.0,2.7710257656781723,3.512396694214876
ZCTA5 01922,1922,2812.0,48.4,87986.0,45173.0,5.405405405405405,0.9246088193456614
ZCTA5 01923,1923,27391.0,45.0,79795.0,39435.0,5.790223065970574,2.387645577014348
ZCTA5 01929,1929,3687.0,46.3,109327.0,51532.0,6.183889340927584,2.0612964469758612
ZCTA5 01930,1930,29858.0,49.0,65348.0,39670.0,8.396409672449595,3.3324402170272625
ZCTA5 01937,1937,136.0,46.1,-666666666.0,8860.0,77.94117647058823,5.882352941176471
ZCTA5 01938,1938,13810.0,48.8,80829.0,45228.0,7.009413468501086,2.7661115133960896
ZCTA5 01940,1940,13425.0,45.4,113509.0,53792.0,2.2420856610800746,4.081936685288641
ZCTA5 01944,1944,5327.0,51.1,105500.0,64841.0,3.6981415430824103,2.5154871409799138
ZCTA5 01945,1945,20393.0,47.8,110025.0,64757.0,4.560388368557838,2.334134261756485
ZCTA5 01949,1949,9656.0,43.9,107727.0,46477.0,3.1586578293289147,2.5269262634631318
ZCTA5 01950,1950,17890.0,49.0,89887.0,54980.0,6.852990497484628,3.4600335382895473
ZCTA5 01951,1951,4152.0,49.9,90662.0,50366.0,3.3959537572254335,1.8786127167630058
ZCTA5 01952,1952,9035.0,45.5,72900.0,32964.0,9.640287769784173,3.497509684560044
ZCTA5 01960,1960,52313.0,44.4,65060.0,35077.0,9.75092233288093,2.9074990920038997
ZCTA5 01966,1966,7184.0,53.4,72015.0,43976.0,6.152561247216036,2.7839643652561246
ZCTA5 01969,1969,6232.0,44.3,89338.0,45342.0,5.407573812580231,3.0006418485237485
ZCTA5 01970,1970,42991.0,36.1,65476.0,35379.0,14.67051243283478,3.2541694773324648
ZCTA5 01982,1982,7991.0,40.5,112250.0,46157.0,9.961206357151795,1.864597672381429
ZCTA5 01983,1983,6496.0,46.3,131387.0,54091.0,1.3700738916256157,1.7395320197044335
ZCTA5 01984,1984,5179.0,24.7,96979.0,45023.0,1.158524811739718,1.2743772929136898
ZCTA5 01985,1985,4545.0,46.2,135882.0,58469.0,5.676567656765677,1.9361936193619362
ZCTA5 02019,2019,16929.0,40.6,95533.0,45200.0,4.140823439069053,3.420166578061315
ZCTA5 02021,2021,22829.0,41.1,96583.0,50869.0,5.904770248368304,3.4386087870690787
ZCTA5 02025,2025,8393.0,44.6,140000.0,75885.0,3.7888716787799357,2.9071845585607052
ZCTA5 02026,2026,25362.0,43.3,89451.0,47960.0,4.814289093920038,2.7324343506032647
ZCTA5 02030,2030,5922.0,44.7,204018.0,106077.0,0.7598784194528876,1.3677811550151975
ZCTA5 02032,2032,4410.0,42.9,120250.0,56421.0,5.895691609977324,4.444444444444445
ZCTA5 02035,2035,17448.0,42.3,98199.0,46064.0,4.8658872077028885,3.43878954607978
ZCTA5 02038,2038,32843.0,40.0,111935.0,48712.0,4.201808604573273,3.0204305331425267
ZCTA5 02043,2043,23047.0,45.6,125144.0,69709.0,5.636308413242505,1.7138890094155421
ZCTA5 02045,2045,10402.0,52.8,80584.0,48740.0,4.893289751970775,4.191501634301096
ZCTA5 02047,2047,65.0,65.2,26953.0,25118.0,0.0,21.53846153846154
ZCTA5 02048,2048,23678.0,38.4,111141.0,48061.0,2.698707661120027,3.800996705802855
ZCTA5 02050,2050,26032.0,45.1,92610.0,41767.0,6.89920098340504,2.735095267363245
ZCTA5 02052,2052,12610.0,42.7,153847.0,69495.0,2.1728786677240284,1.9746233148295005
ZCTA5 02053,2053,13162.0,41.2,115432.0,50672.0,5.234766752773135,2.5528035253001065
ZCTA5 02054,2054,8144.0,45.3,100230.0,45768.0,4.383595284872299,2.18565815324165
ZCTA5 02056,2056,11388.0,43.7,139137.0,45338.0,2.353354408148929,1.1503336845802599
ZCTA5 02061,2061,10897.0,43.3,128563.0,58318.0,3.4871983114618703,2.6888134348903368
ZCTA5 02062,2062,29121.0,40.6,87516.0,43258.0,8.128154939734213,2.8021015761821366
ZCTA5 02066,2066,18042.0,47.1,114766.0,54496.0,3.126039241769205,2.9209621993127146
ZCTA5 02067,2067,18148.0,43.1,133229.0,63698.0,1.989199911836015,2.68349129380648
ZCTA5 02071,2071,1572.0,39.9,115333.0,33053.0,2.162849872773537,4.00763358778626
ZCTA5 02072,2072,28338.0,43.5,78343.0,35777.0,8.204531018420495,3.6664549368339334
ZCTA5 02081,2081,19358.0,43.0,105420.0,48885.0,2.076660812067362,2.1593139787168094
ZCTA5 02090,2090,15612.0,45.0,146042.0,66944.0,1.8511401486036383,2.024084037919549
ZCTA5 02093,2093,11597.0,43.2,107444.0,48677.0,4.949555919634388,3.1904802966284382
ZCTA5 02108,2108,4211.0,34.0,126224.0,88470.0,9.783899311327476,5.010686297791499
ZCTA5 02109,2109,4051.0,32.6,129716.0,100108.0,12.861021969883978,3.9496420636879783
ZCTA5 02110,2110,2270.0,54.3,108438.0,152610.0,9.86784140969163,0.6167400881057269
ZCTA5 02111,2111,7452.0,33.0,39329.0,50468.0,19.363929146537842,5.260332796564681
ZCTA5 02113,2113,7464.0,29.9,91212.0,72080.0,10.04823151125402,1.0718113612004287
ZCTA5 02114,2114,13247.0,32.1,89452.0,77703.0,12.9085830754133,2.6572054049973577
ZCTA5 02115,2115,29244.0,22.0,38759.0,25235.0,20.20927369716865,6.78429763370264
ZCTA5 02116,2116,23215.0,34.6,103422.0,96844.0,9.584320482446694,3.2091320267068704
ZCTA5 02118,2118,27325.0,33.5,70575.0,61139.0,23.513266239707228,3.857273559011894
ZCTA5 02119,2119,28152.0,33.9,30663.0,21557.0,30.612389883489627,5.672776356919579
ZCTA5 02120,2120,15719.0,24.1,32243.0,18566.0,36.59265856606655,8.143011641961957
ZCTA5 02121,2121,28479.0,32.8,27964.0,18322.0,34.3481161557639,6.762877910038976
ZCTA5 02122,2122,24643.0,34.0,56024.0,27196.0,19.924522176683034,6.050399707827781
ZCTA5 02124,2124,55074.0,33.9,50227.0,26379.0,23.038094200530196,4.986018811054218
ZCTA5 02125,2125,35254.0,32.4,53382.0,28904.0,23.47818687241164,5.344074431270211
ZCTA5 02126,2126,29141.0,37.1,50039.0,24797.0,19.560070004461068,5.339555952094987
ZCTA5 02127,2127,37257.0,31.2,91597.0,55042.0,16.117776525216737,3.282604611214
ZCTA5 02128,2128,46655.0,33.8,52154.0,26569.0,20.21433929911049,3.898831850819848
ZCTA5 02129,2129,18901.0,35.3,103834.0,69219.0,17.87207026083276,2.428442939527009
ZCTA5 02130,2130,39435.0,34.8,84847.0,47422.0,15.445670090021554,2.9111195638392293
ZCTA5 02131,2131,32819.0,37.8,72127.0,36857.0,11.581705719247996,2.99826320119443
ZCTA5 02132,2132,28505.0,44.4,93343.0,46494.0,6.265567444308016,2.764427293457288
ZCTA5 02134,2134,18057.0,27.0,49938.0,33179.0,27.341197319599047,3.4280334496317217
ZCTA5 02135,2135,42644.0,29.6,61566.0,37923.0,19.733139480348935,3.12353437763812
ZCTA5 02136,2136,33084.0,39.1,64877.0,29746.0,12.223431265868697,4.685044130093097
ZCTA5 02138,2138,37668.0,28.2,87671.0,53368.0,8.697037273016884,2.673356695338218
ZCTA5 02139,2139,36979.0,29.7,91250.0,48538.0,10.662808621109278,2.7691392411909463
ZCTA5 02140,2140,19737.0,34.3,91596.0,57320.0,14.44495110705781,4.083700663728023
ZCTA5 02141,2141,13664.0,32.2,77261.0,47278.0,17.125292740046838,4.442330210772834
ZCTA5 02142,2142,2929.0,31.7,120729.0,86820.0,11.505633321952885,4.165244110617959
ZCTA5 02143,2143,26773.0,31.5,90285.0,46469.0,14.047734658051022,2.6033690658499236
ZCTA5 02144,2144,24682.0,31.3,102033.0,55466.0,11.089052750992627,2.8846932987602303
ZCTA5 02145,2145,26430.0,33.9,68553.0,34795.0,11.872871736662884,4.37381763147938
ZCTA5 02148,2148,61375.0,35.3,62283.0,29766.0,15.827291242362525,3.4069246435845213
ZCTA5 02149,2149,44993.0,35.2,57143.0,25570.0,13.85993376747494,4.080634765407952
ZCTA5 02150,2150,39263.0,33.2,51875.0,23338.0,19.32098922649823,2.9620762549983444
ZCTA5 02151,2151,53873.0,39.0,53771.0,27569.0,12.887717409462997,3.6957288437621814
ZCTA5 02152,2152,18391.0,43.8,69928.0,39839.0,8.232287531944973,2.9144690337665162
ZCTA5 02155,2155,59779.0,34.7,86459.0,42073.0,9.54013951387611,2.8421351979792235
ZCTA5 02163,2163,2569.0,27.5,64000.0,34560.0,12.884390813546126,1.7905799922148695
ZCTA5 02169,2169,56541.0,38.3,67028.0,37060.0,12.127482711660566,3.875064112767726
ZCTA5 02170,2170,19434.0,40.2,82159.0,38927.0,7.435422455490378,3.6019347535247506
ZCTA5 02171,2171,17849.0,41.9,78839.0,43287.0,8.073281416325845,2.201804022634321
ZCTA5 02176,2176,28132.0,40.5,93434.0,49159.0,3.8639272003412484,2.1754585525380348
ZCTA5 02180,2180,21967.0,44.4,90320.0,44920.0,4.2882505576546635,2.3853962762325307
ZCTA5 02184,2184,37082.0,41.9,88993.0,40501.0,4.9134350898009815,3.2684321234021896
ZCTA5 02186,2186,27527.0,38.7,126000.0,52958.0,3.8725614850873686,2.0561630399244377
ZCTA5 02188,2188,15301.0,39.2,81040.0,40154.0,4.15005555192471,4.2546238807921055
ZCTA5 02189,2189,15146.0,41.7,58674.0,34349.0,11.092037501650601,4.727320744751089
ZCTA5 02190,2190,17415.0,42.0,85053.0,41548.0,5.13924777490669,3.468274476026414
ZCTA5 02191,2191,8028.0,47.2,73948.0,39691.0,5.368709516691579,4.2974588938714495
ZCTA5 02199,2199,1177.0,44.1,82238.0,104360.0,15.293118096856414,2.888700084961767
ZCTA5 02203,2203,27.0,-666666666.0,-666666666.0,,48.148148148148145,0.0
ZCTA5 02210,2210,2609.0,36.4,170152.0,128703.0,1.5714833269451898,2.9129934840935223
ZCTA5 02215,2215,25023.0,21.5,43403.0,25710.0,19.14638532550054,4.683691004276066
ZCTA5 02301,2301,61320.0,35.1,47724.0,23384.0,19.41617742987606,5.032615786040443
ZCTA5 02302,2302,33841.0,36.6,63718.0,25897.0,11.220117608817706,5.30717177388375
ZCTA5 02322,2322,4468.0,43.6,69709.0,32011.0,8.482542524619516,2.439570277529096
ZCTA5 02324,2324,27434.0,35.0,88640.0,34692.0,7.869796602755705,4.005977983524094
ZCTA5 02330,2330,11617.0,47.2,73904.0,34361.0,4.562279418094172,2.65989498149264
ZCTA5 02332,2332,15572.0,45.5,123613.0,55225.0,3.9622399178011816,2.4274338556383253
ZCTA5 02333,2333,14301.0,39.8,86568.0,35012.0,6.586951961401301,3.041745332494231
ZCTA5 02338,2338,7739.0,42.5,77993.0,33773.0,4.600077529396563,3.450058147047422
ZCTA5 02339,2339,14328.0,42.4,111311.0,49009.0,3.852596314907873,3.3221663874930205
ZCTA5 02341,2341,10560.0,44.7,96389.0,38591.0,3.428030303030303,2.4053030303030303
ZCTA5 02343,2343,10753.0,46.1,67589.0,34198.0,6.826002045940668,2.7434204408072165
ZCTA5 02346,2346,24166.0,44.0,79811.0,36186.0,7.725730364975585,2.9545642638417613
ZCTA5 02347,2347,11292.0,45.0,97990.0,41947.0,3.126106978391782,1.7180304640453419
ZCTA5 02351,2351,16275.0,40.5,91643.0,39503.0,3.557603686635945,3.7112135176651306
ZCTA5 02356,2356,12885.0,41.3,113783.0,48268.0,4.540162980209546,2.3360496701591
ZCTA5 02357,2357,1178.0,19.9,-666666666.0,6728.0,4.923599320882852,3.6502546689303905
ZCTA5 02359,2359,18230.0,42.5,101447.0,40887.0,4.212835984640702,2.5836533187054305
ZCTA5 02360,2360,58500.0,45.5,83746.0,41368.0,6.203418803418804,2.74017094017094
ZCTA5 02364,2364,13210.0,43.4,89796.0,37695.0,6.449659348978047,2.7857683573050718
ZCTA5 02366,2366,195.0,43.1,-666666666.0,1309.0,0.0,0.0
ZCTA5 02367,2367,2912.0,44.5,87438.0,39378.0,4.361263736263736,2.712912087912088
ZCTA5 02368,2368,33980.0,41.7,70163.0,32247.0,11.103590347263095,6.094761624484991
ZCTA5 02370,2370,17849.0,41.2,77573.0,35556.0,6.246848562944702,2.112163146394756
ZCTA5 02375,2375,9938.0,42.6,94457.0,41819.0,4.065204266452002,4.3167639364057155
ZCTA5 02379,2379,7117.0,44.1,85368.0,35499.0,3.51271603203597,3.2457496136012365
ZCTA5 02382,2382,14864.0,38.9,79705.0,35036.0,6.8554897739504845,2.8256189451022604
ZCTA5 02420,2420,14579.0,45.5,168065.0,74349.0,2.2909664586048426,1.7216544344605254
ZCTA5 02421,2421,18760.0,44.7,158554.0,74487.0,4.605543710021322,2.985074626865672
ZCTA5 02445,2445,20774.0,36.0,111642.0,67261.0,8.939058438432657,2.3683450466929816
ZCTA5 02446,2446,30113.0,32.7,102342.0,61720.0,14.00723939826653,2.0190615348852656
ZCTA5 02451,2451,18646.0,38.3,94886.0,45244.0,7.808645285852194,3.282205298723587
ZCTA5 02452,2452,15470.0,33.3,87055.0,37103.0,6.5610859728506785,3.096315449256626
ZCTA5 02453,2453,28696.0,32.2,73042.0,36637.0,10.367298578199053,2.613604683579593
ZCTA5 02457,2457,1680.0,20.2,-666666666.0,3585.0,0.0,0.23809523809523808
ZCTA5 02458,2458,12465.0,42.1,103978.0,66281.0,3.9711191335740073,2.6393902928198956
ZCTA5 02459,2459,19473.0,42.8,169963.0,78776.0,4.791249422276999,2.1619678529245623
ZCTA5 02460,2460,9911.0,40.0,118148.0,61840.0,5.589748763999596,1.5740086772273232
ZCTA5 02461,2461,7214.0,43.5,159517.0,72223.0,2.023842528416967,2.301081230939839
